475,B03ACIAPP017,EIW_G_HIST_AP,EIW_GI_13W_T_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP THIRTEEN_WK_DTL_INITV_DM_SEQ,dsadm1,B03ACIAPP017#EIW_G_HIST_AP.EIW_GI_HIST_L_AP,EIW_G_HISTAP
469,B03ACIAPP019,EIW_SWGOPPC_W_AP,EIW_SWGOPPC_W_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP SQ_SWG_OPP_WEEKLY_CALC,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,",EIW_SWGOPPC_WAP
465,B03ACIAPP019,EIW_ESA_WKLY_AP,EIW_ESA_STG_WK_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP SC_EXTRACT_ALL_ESA_SEQ_wed_only,dsadm1,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_AP_DONE,EIW_ESA_WKLYAP
467,B03ACIAPP019,EIW_ESA_WKLY_AP,EIW_ESA_CON_WK_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP SC_CONFORM_ESA_SEQ_wed_only,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,B03ACIAPP019#EIW_ESA_XFM_AP",EIW_ESA_WKLYAP
470,B03ACIAPP019,EIW_W_ROGUE_AP,EIW_W_ROGUE_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESAOPP ROGUE_WEEKLY_SEQ,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,",EIW_W_ROGUEAP
481,B03ACIAPP019,EIW_RM_W_AP,EIW_ROADMAP_FACT_AP_W,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP BI3 ROADMAP_LI_WKLY_FACT_SEQ,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,B03ACIAPP019#EIW_OPPDTLC_AP,B03ACIAPP019#EIW_P2C_W_AP.EIW_P2C_AP,,",EIW_RM_WAP
451,B03ACIAPP019,EIW_RM_D_AM,EIW_ROADMAP_FACT_AM_D,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM BI3 ROADMAP_LI_FACT_SEQ,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,B03ACIAPP019#EIW_OPPDTLC_AM,",EIW_RM_DAM
448,B03ACIAPP019,EIW_DS_PM_DLY_AM,EIW_DS_PM_D_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM BI3 PM_DAILY_MASTER_SEQ,dsadm1,B03ACIAPP017#EIW_DAP_AM,EIW_DS_PM_DLYAM
463,B03ACIAPP019,EIW_EXP_CUST,EIW_PRIOR_WKLY_CUST_EXP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/OppDimensions/Scripts/exppriorwklycust.sh,dsadm1,-,EIW_EXPCUST
447,B03ACIAPP017,EIW_DAP_AM,EIW_DAP_PM_DM_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJob.sh AM ESAOPP DAPDM_EXPORT_SEQ,dsadm1,B03ACIAPP017#EIW_DAP_AM.EIW_DAP_PM_SC_AM  ,EIW_DAPAM
461,B03ACIAPP019,EIW_P2C_EXT_D,EIW_P2C_EXT_30_D,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS P2C_EXTRACTION_MASTER_SEQ,dsadm1,EIW_P2C_EXT_AP_D,EIW_P2C_EXTD
462,B03ACIAPP019,EIW_P2C_EXT_D,EIW_P2C_EXT_AM_D,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS P2C_EXTRACTION_MASTER_SEQ,dsadm1,EIW_P2C_EXT_30_D,EIW_P2C_EXTD
459,B03ACIAPP019,EIW_P2C_EXT_D,EIW_P2C_EXT_AP_D,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS P2C_EXTRACTION_MASTER_SEQ,dsadm1,EIW_AM_LOAD.EIW_DAILY_LOAD_AM,EIW_P2C_EXTD
460,B03ACIAPP019,EIW_P2P_CAP_W,EIW_P2P_CAP,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh PREDICTIVE_ANALYTICS P2P_CAPACITY_MASTER_SEQ,dsadm1,B03ACIAPP017#EIW_AM_LOAD.EIW_DAILY_LOAD_AM,EIW_P2P_CAPW
506,B03ACIAPP019,EIW_P2P_EXT_D_30,EIW_P2P_EXT_30,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS P2P_EXTRACT_MASTER_SEQ,dsadm1,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS P2P_EXTRACT_MASTER_SEQ,EIW_P2P_EXT_D30
508,B03ACIAPP019,EIW_TOS_30,EIW_TYPE_OF_SALE_30,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS TOS_MASTER_SEQ,dsadm1,B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,EIW_TOS30
490,B03ACIAPP019,EIW_PST_SND_W_AP,EIW_SCED_SND_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS WSAI_MASTER_SND_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_WKLY_AP.EIW_ESA_CON_WK_AP,EIW_PST_SND_WAP
483,B03ACIAPP019,EIW_PST_IBU_W_AP,EIW_SCED_IBU_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS WSAI_MASTER_IBU_SEQ,dsadm1,"B03ACIAPP019#EIW_DSPM_WKLY_AP.EIW_DS_PM_W_AP,B03ACIAPP019#EIW_POST_PM_W_AP.EIW_WSAI_ELAPSED_DAYS_AP,",EIW_PST_IBU_WAP
491,B03ACIAPP019,EIW_ASISCUST_AP,EIW_AS_IS_CUST_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP ESADEV AS_IS_Pull_SEQ,dsadm1,B03ACIAPP017#EIW_PM_HIST_AP.EIW_PM_HISTCUST,EIW_ASISCUSTAP
488,B03ACIAPP019,EIW_SNAP_WKLY_AP,EIW_SNAP_WK_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP BI3 SNAPSHOT_WEEKLY_MASTER_SEQ,dsadm1,"B03ACIAPP019#EIW_DSPM_WKLY_AP.EIW_DS_PM_W_AP,B03ACIAPP019#EIW_ESA_WKLY_AP.EIW_ESA_CON_WK_AP,B03ACIAPP019#EIW_RM_W_AP.EIW_ROADMAP_FACT_AP_W,,",EIW_SNAP_WKLYAP
485,B03ACIAPP017,EIW_PM_WKLY_AP,EIW_DS_PM_WKLY_EXP_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP BI3 PM_WEEKLY_EXPORT_SEQ,dsadm1,B03ACIAPP017#EIW_PM_WKLYGEOINIT_AP,EIW_PM_WKLYAP
489,B03ACIAPP017,EIW_PM_HIST_AP,EIW_DS_PM_HIST_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP BI3 PM_HIST_MASTER_SEQ,dsadm1,B03ACIAPP017#EIW_PM_HISTREF,EIW_PM_HISTAP
492,B03ACIAPP019,EIW_TREND_W_AP,EIW_TREND_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP BI3 ESA_TREND_Snapshoot_SEQ,dsadm1,"B03ACIAPP017#EIW_W_HIST_AP.EIW_WKLY_LOAD_HIST_AP,",EIW_TREND_WAP
494,B03ACIAPP019,EIW_ESA_WKLY_30,EIW_ESA_XFM_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP SC_XFORM_ESA_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_STG_WK_30,EIW_ESA_WKLY30
493,B03ACIAPP019,EIW_ESA_WKLY_30,EIW_ESA_STG_WK_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP SC_EXTRACT_ALL_ESA_SEQ_wed_only,dsadm1,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_30_DONE,EIW_ESA_WKLY30
496,B03ACIAPP019,EIW_ESA_WKLY_30,EIW_ESA_CON_WK_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP SC_CONFORM_ESA_SEQ_wed_only,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,B03ACIAPP019#EIW_ESA_XFM_30",EIW_ESA_WKLY30
498,B03ACIAPP019,EIW_SWGOPPC_W_30,EIW_SWGOPPC_W_30,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP SQ_SWG_OPP_WEEKLY_CALC,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE_ESA,",EIW_SWGOPPC_W30
495,B03ACIAPP019,EIW_W_ROGUE30,EIW_W_ROGUE_30,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP ROGUE_WEEKLY_SEQ,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,",EIW_W_ROGUE_30
503,B03ACIAPP019,EIW_OPPDTLC_30,EIW_OPPDTL_30_DM_30,B03ACIAPP019.ahe.boulder.ibm.com,"",/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP OPP_DTL_EIW_CALC_DM_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTL_30_OWNG_30,",EIW_OPPDTLC30
544,B03ACIAPP019,EIW_P2C_W_AM,EIW_PWP_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS PWP_MASTER_SEQ,dsadm1,B03ACIAPP019#EIW_OPPDTLC_AM,EIW_P2C_WAM
545,B03ACIAPP019,EIW_P2C_W_AM,EIW_P2V_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS P2V_MASTER_SEQ,dsadm1,"B03ACIAPP019#EIW_OPPDTLC_AM,",EIW_P2C_WAM
549,B03ACIAPP017,EIW_G_HIST_AM,EIW_GI_13W_T_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP THIRTEEN_WK_DTL_INITV_DM_SEQ,dsadm1,B03ACIAPP017#EIW_GI_HIST_L_AM,EIW_G_HISTAM
542,B03ACIAPP019,EIW_SWGOPPC_W_AM,EIW_SWGOPPC_W_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP SQ_SWG_OPP_WEEKLY_CALC,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,",EIW_SWGOPPC_WAM
539,B03ACIAPP019,EIW_ESA_WKLY_AM,EIW_ESA_XFM_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP SC_XFORM_ESA_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_STG_WK_AM,EIW_ESA_WKLYAM
538,B03ACIAPP019,EIW_ESA_WKLY_AM,EIW_ESA_STG_WK_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP SC_EXTRACT_ALL_ESA_SEQ_wed_only,dsadm1,/db2/db2load1/data/Ascential/VITALITY/FLAG/SC_STAGING_AM_DONE,EIW_ESA_WKLYAM
543,B03ACIAPP019,EIW_W_ROGUE_AM,EIW_W_ROGUE_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP ROGUE_WEEKLY_SEQ,dsadm1,"/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE_ESA,",EIW_W_ROGUEAM
548,B03ACIAPP017,EIW_G_HIST_AM,EIW_GI_HIST_B_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESAOPP OPP_DTL_INIT_HIST_FACT_SEQ,dsadm1,B03ACIAPP017#EIW_W_HIST_AM.EIW_WKLY_LOAD_HIST_AM  ,EIW_G_HISTAM
534,B03ACIAPP019,EIW_PST_SHW_W_30,EIW_SCED_SYSHW_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS WSAI_MASTER_SYSHW_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_WKLY_30.EIW_ESA_CON_WK_30 B03ACIAPP019#EIW_PST_IBU_W_30.EIW_SCED_IBU_30,EIW_PST_SHW_W30
535,B03ACIAPP019,EIW_PST_SND_W_30,EIW_SCED_SND_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS WSAI_MASTER_SND_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_WKLY_30.EIW_ESA_CON_WK_30,EIW_PST_SND_W30
526,B03ACIAPP019,EIW_PST_IBU_W_30,EIW_SCED_IBU_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS WSAI_MASTER_IBU_SEQ,dsadm1,"B03ACIAPP019#EIW_DSPM_WKLY_30.EIW_DS_PM_W_30,B03ACIAPP019#EIW_POST_PM_W_30.EIW_WSAI_ELAPSED_DAYS_30,",EIW_PST_IBU_W30
525,B03ACIAPP019,EIW_PST_GTS_W_30,EIW_SCED_GTS_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS WSAI_MASTER_GTS_SEQ,dsadm1,B03ACIAPP019#EIW_DSPM_WKLY_30.EIW_DS_PM_W_30 B03ACIAPP019#EIW_POST_PM_W_30.EIW_WSAI_ELAPSED_DAYS_30,EIW_PST_GTS_W30
520,B03ACIAPP019,EIW_POST_PM_W_30,EIW_WSAI_ELAPSED_DAYS_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS SND_CVG_AGGR_FACT_PWS_ELAPSED_DAYS_SEQ,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE_ESA,",EIW_POST_PM_W30
529,B03ACIAPP017,EIW_G_HIST_EM,EIW_GI_13W_T_EM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP THIRTEEN_WK_DTL_INITV_DM_SEQ,dsadm1,B03ACIAPP017#EIW_G_HIST_EM.EIW_GI_HIST_L_EM,EIW_G_HISTEM
521,B03ACIAPP017,EIW_G_HIST_EM,EIW_GI_HIST_B_EM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESAOPP OPP_DTL_INIT_HIST_FACT_SEQ,dsadm1,B03ACIAPP017#EIW_W_HIST_EM.EIW_WKLY_LOAD_HIST_EM,EIW_G_HISTEM
536,B03ACIAPP019,EIW_ASISCUST_30,EIW_AS_IS_CUST_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 ESADEV AS_IS_Pull_SEQ,dsadm1,B03ACIAPP017#EIW_PM_HIST_EM.EIW_PM_HISTCUST,EIW_ASISCUST30
523,B03ACIAPP019,EIW_RM_W_30,EIW_ROADMAP_FACT_30_W,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 ROADMAP_LI_WKLY_FACT_SEQ,dsadm1,"B03ACIAPP019#/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,B03ACIAPP019#EIW_OPPDTLC_30,B03ACIAPP019#EIW_P2C_W_AM.EIW_P2C_30,,",EIW_RM_W30
530,B03ACIAPP017,EIW_PM_WKLY_EM,EIW_DS_PM_WKLY_EXP_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 PM_WEEKLY_EXPORT_SEQ,dsadm1,B03ACIAPP017#EIW_PM_WKLY_EM.EIW_PM_WKLYGEOINIT_EM,EIW_PM_WKLYEM
533,B03ACIAPP017,EIW_PM_HIST_EM,EIW_DS_PM_HIST_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 PM_HIST_MASTER_SEQ,dsadm1,B03ACIAPP017#EIW_DS_PM_HIST_EM.EIW_PM_HISTREF,EIW_PM_HISTEM
532,B03ACIAPP017,EIW_PM_HIST_EM,EIW_PM_CMPNT_HIST_FACT_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 PM_CMPNT_HIST_FACT_SEQ,dsadm1,B03ACIAPP017#EIW_PM_HIST_EM.EIW_PM_HISTGEOINIT,EIW_PM_HISTEM
537,B03ACIAPP019,EIW_TREND_W_30,EIW_TREND_30,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 ESA_TREND_Snapshoot_SEQ,dsadm1,"B03ACIAPP017#EIW_W_HIST_EM.EIW_WKLY_LOAD_HIST_EM,",EIW_TREND_W30
547,B03ACIAPP019,EIW_LEADCREATEWW,EIW_LEAD_CREATE,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/BI3/Scripts/RunBI3Job.sh BI3 LEAD_CREATE_EXTRACT_SEQ,dsadm1,"B03ACIAPP019#EIW_CUBEOPP_AM_W.EIW_CUBEOPPTY_AM,B03ACIAPP019#EIW_PMREVF_AM_W.EIW_PMREVFACT_AM",EIWLEADCREATEWW
555,B03ACIAPP019,EIW_P2C_W_AM,EIW_DS_P2C_SC_PULL,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh PREDICTIVE_ANALYTICS SC_PUSH_WKLY_MASTER_SEQ,dsadm1,"B03ACIAPP019#EIW_P2C_W_AM.EIW_P2C_AM,",EIW_P2C_WAM
570,B03ACIAPP019,EIW_PST_GBS_W_AP,EIW_SCED_GBS_AP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS WSAI_MASTER_GBS_SEQ,dsadm1,"B03ACIAPP017#EIW_G_HIST_AP.EIW_GI_HIST_T_AP,B03ACIAPP019#EIW_DSPM_WKLY_AP.EIW_DS_PM_W_AP,",EIW_PST_GBS_WAP
564,B03ACIAPP019,EIW_PST_SHW_W_AM,EIW_SCED_SYSHW_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS WSAI_MASTER_SYSHW_SEQ,dsadm1,B03ACIAPP019#EIW_ESA_WKLY_AM.EIW_ESA_CON_WK_AM B03ACIAPP019#EIW_PST_IBU_W_AM.EIW_SCED_IBU_AM,EIW_PST_SHW_WAM
560,B03ACIAPP019,EIW_PST_SWP_W_AM,EIW_SCED_SWP_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS WSAI_MASTER_SWP_SEQ,dsadm1,B03ACIAPP019#EIW_DSPM_WKLY_AM.EIW_DS_PM_W_AM B03ACIAPP019#EIW_POST_PM_W_AM.EIW_WSAI_ELAPSED_DAYS_AM,EIW_PST_SWP_WAM
559,B03ACIAPP019,EIW_PST_IBU_W_AM,EIW_SCED_IBU_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS WSAI_MASTER_IBU_SEQ,dsadm1,"B03ACIAPP019#EIW_DSPM_WKLY_AM.EIW_DS_PM_W_AM,B03ACIAPP019#EIW_POST_PM_W_AM.EIW_WSAI_ELAPSED_DAYS_AM,",EIW_PST_IBU_WAM
558,B03ACIAPP019,EIW_PST_GTS_W_AM,EIW_SCED_GTS_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS WSAI_MASTER_GTS_SEQ,dsadm1,B03ACIAPP019#EIW_DSPM_WKLY_AM.EIW_DS_PM_W_AM B03ACIAPP019#EIW_POST_PM_W_AM.EIW_WSAI_ELAPSED_DAYS_AM,EIW_PST_GTS_WAM
551,B03ACIAPP019,EIW_P2C_W_AM,EIW_P2P_W_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS P2P_SCORE_MASTER_WEEKLY_SEQ,dsadm1,"B03ACIAPP017#EIW_DAP_AM,B03ACIAPP019#EIW_OPPDTLC_AM,B03ACIAPP019#EIW_P2P_EXT_D_AM.EIW_P2P_EXT_AM,,",EIW_P2C_WAM
550,B03ACIAPP019,EIW_P2C_W_AM,EIW_P2E_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS P2E_MASTER_SEQ,dsadm1,"B03ACIAPP017#EIW_DAP_AM,B03ACIAPP019#EIW_CUBEOPP_AM_W.EIW_CUBEOPPTY_AM,B03ACIAPP019#EIW_OPPFD_QTR_AM.EIW_OPP_FCST_DEC_QTR_AM,B03ACIAPP019#EIW_PMREVF_AM_W.EIW_PMREVFACT_AM,,",EIW_P2C_WAM
567,B03ACIAPP019,EIW_ASISCUST_AM,EIW_AS_IS_CUST_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM ESADEV AS_IS_Pull_SEQ,dsadm1,B03ACIAPP017#EIW_PM_HIST_AM.EIW_PM_HISTCUST,EIW_ASISCUSTAM
566,B03ACIAPP019,EIW_SNAP_WKLY_AM,EIW_SNAP_WK_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM BI3 SNAPSHOT_WEEKLY_MASTER_SEQ,dsadm1,"B03ACIAPP019#EIW_DSPM_WKLY_AM.EIW_DS_PM_W_AM,B03ACIAPP019#EIW_ESA_WKLY_AM.EIW_ESA_CON_WK_AM,B03ACIAPP019#EIW_RM_W_AM.EIW_ROADMAP_FACT_AM_W,,",EIW_SNAP_WKLYAM
554,B03ACIAPP019,EIW_DSPM_WKLY_AM,EIW_DS_PM_W_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM BI3 PM_WKLY_MASTER_SEQ,dsadm1,"B03ACIAPP017#EIW_DAP_AM,B03ACIAPP019#EIW_TOS_AM,B03ACIAPP019#EIW_P2C_W_AM.EIW_P2C_AM,B03ACIAPP019#EIW_P2C_W_AM.EIW_P2P_W_AM,B03ACIAPP019#EIW_P2C_W_AM.EIW_P2V_AM",EIW_DSPM_WKLYAM
561,B03ACIAPP017,EIW_PM_WKLY_AM,EIW_DS_PM_WKLY_EXP_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM BI3 PM_WEEKLY_EXPORT_SEQ,dsadm1,B03ACIAPP017#EIW_PM_WKLYGEOINIT_AM,EIW_PM_WKLYAM
563,B03ACIAPP017,EIW_PM_HIST_AM,EIW_DS_PM_HIST_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM BI3 PM_HIST_MASTER_SEQ,dsadm1,B03ACIAPP017#EIW_PM_HISTREF,EIW_PM_HISTAM
571,B03ACIAPP019,EIW_MMBP_W_AM,EIW_MM_BP_AM,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM BI3 MID_MARKET_MASTER_SEQ_AM,dsadm1,B03ACIAPP017#EIW_PM_WKLY_AM.EIW_PM_WKLYHANDOFF B03ACIAPP019#EIW_CUBEOPP_AM_W.EIW_CUBEOPPTY_AM B03ACIAPP019#EIW_P2C_W_AM.EIW_P2C_AM B03ACIAPP019#EIW_P2C_W_AM.EIW_P2E_AM B03ACIAPP019#EIW_P2C_W_AM.EIW_P2V_AM B03ACIAPP019#EIW_PMREVF_AM_W.EIW_PMREVFACT_AM,EIW_MMBP_WAM
572,B03ACIAPP018,EIW_WKLY_COPY,EIW_DS_WK_DEL_CP,B03ACIAPP019.ahe.boulder.ibm.com,,/db2/db2load1/data/Ascential/BI3/Scripts/ESA_Rename_Del_Files.sh,dsadm1,-,EIW_WKLYCOPY
