SCHEDULE,TABLE,DEL FILE
EMADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
AMADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_30.del
AMADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AM.del
AMADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AP.del
APADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_30.del
APADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AM.del
APADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AP.del
EMADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_30.del
EMADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AM.del
EMADPM_WK,EDGEDM.WKLY_OPP_SSTG,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SSTG_AP.del
APWKLY_DLY,EDGEDM.WKLY_QTR_PERIOD,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_QTR_PERIOD.del
APWKLY_DLY,EDGEDM.WKLY_REF_FCST_INDC,/db2/db2load1/data/Ascential/DM/CONFORM.WKLY_REF_FCST_INDC.del
AMADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_30.del
AMADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_AM.del
AMADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_AP.del
APADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_30.del
APADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_AM.del
APADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_AP.del
EMADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_30.del
EMADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_AM.del
EMADPM_WK,EDGEDM.WTW_CALC,/db2/db2load3/LM/data/EDGEDM.WTW_CALC_AP.del
AMADPM_WK,EDGEDM.WTW_DELETES,/db2/db2load3/LM/data/EDGEDM.WTW_DELETES_AM.del
APADPM_WK,EDGEDM.WTW_DELETES,/db2/db2load3/LM/data/EDGEDM.WTW_DELETES_AP.del
EMADPM_WK,EDGEDM.WTW_DELETES,/db2/db2load3/LM/data/EDGEDM.WTW_DELETES_30.del
APDAILY,EDGEDM.WW_QORG,/db2/db2load3/epm/data/ww_qorg.del
ARDE21,IRTEAM1.RPTSET_SS_REF_DC,/db2/db2load1/data/ARDE/data_test/IRTEAM1.RPTSET_SS_REF_DC.del
ARDE21,IRTEAM1.TAB_UPDATE_TIME,/db2/db2load1/data/ARDE/data_test/IRTEAM1.TAB_UPDATE_TIME.del
ARDE27,SISRDD.CLOUD_FIELDS_FINAL,/db2/db2load1/data/ARDE/data_test/SISRDD.CLOUD_FIELDS_FINAL.del
ARDE35,SISRDD.INITIATIVE_ENT_MM_BRANCH_TGTS_FINAL,/db2/db2load1/data/ARDE/data_test/SISRDD.INITIATIVE_ENT_MM_BRANCH_TGTS_FINAL.del
ARDE33,SISRDD.INITIATIVE_INDUSTRY_COV_ID_TGTS_FINAL,/db2/db2load1/data/ARDE/data_test/SISRDD.INITIATIVE_INDUSTRY_COV_ID_TGTS_FINAL.del
ARDE36,SISRDD.INIT_REFTDACT,/db2/db2load1/data/ARDE/data_test/SISRDD.INIT_REFTDACT.del
ARDE39,SISRDD.OPP_EXTERNAL_ID,/db2/db2load1/data/ARDE/data_test/SISRDD.OPP_EXTERNAL_ID.del
ARDE52,SISRDD.OPP_RELATED_OPP,/db2/db2load1/data/ARDE/data_test/SISRDD.OPP_RELATED_OPP.del
ARDE40,SISRDD.PROMPT_TABLE,/db2/db2load1/data/ARDE/data_test/SISRDD.PROMPT_TABLE.del
ARDE28,SISRDD.SOL_TYPE,/db2/db2load1/data/ARDE/data_test/SISRDD.SOL_TYPE.del
ARDE20,SISRDD.VC_DATA_FACTS,/db2/db2load1/data/ARDE/data_test/SISRDD.VC_DATA_FACTS.del
ARDE64,SISRDD.VC_DATA_INIT_LOOKUP,/db2/db2load1/data/ARDE/data_test/SISRDD.VC_DATA_INIT_LOOKUP.del
ARDE65,SISRDD.VC_INIT_DATE,/db2/db2load1/data/ARDE/data_test/SISRDD.VC_INIT_DATE.del
ARDE72,SISRDD.VC_INIT_GROUP_MAP,/db2/db2load1/data/ARDE/data_test/SISRDD.VC_INIT_GROUP_MAP.del
ARDE28,SISRDD.VC_INIT_MAP,/db2/db2load1/data/ARDE/data_test/SISRDD.VC_INIT_MAP.del
ARDE66,SISRDD.VC_SUM_FACTS,/db2/db2load1/data/ARDE/data_test/SISRDD.VC_SUM_FACTS.del
ARDE19,SISRDD.WKLY_DATA_PERIOD,/db2/db2load1/data/ARDE/data_test/SISRDD.WKLY_DATA_PERIOD.del
ARDE67,SISRDD.WKLY_OPP_CATG_LIST,/db2/db2load1/data/ARDE/data_test/SISRDD.WKLY_OPP_CATG_LIST.del
ARDE68,SISRDD.WKLY_OPP_LOB_LIST,/db2/db2load1/data/ARDE/data_test/SISRDD.WKLY_OPP_LOB_LIST.del
ARDE43,SOLKRDD.IR_SOLK_SEI_METRICS,/db2/db2load1/data/ARDE/data_test/SOLKRDD.IR_SOLK_SEI_METRICS.del
